ISTPI                    1489C20151O31/03/2015R310199           0.00000      369361.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R310202           0.00000      369361.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R310299           0.00000      369361.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R310502           0.00000     1356909.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R310503           0.00000       99327.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R310508           0.00000       99327.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R310521           0.00000       99327.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R310599           0.00000     1356909.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R319999           0.00000      112511.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R320101           0.00000       37100.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R320199           0.00000       37100.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R320299           0.00000     6707110.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R329999           0.00000     6744210.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R330300           0.00000       13184.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R339991           0.00000     8582991.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R399999           0.00000     8582991.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R410199     2372151.00000     2372151.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R410900       72220.00000       72220.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R410901       25235.00000       25235.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R410906       28814.00000       28814.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R411300       18171.00000       18171.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R419999     2444371.00000     2444371.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R499988           0.33054           0.3305415040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R499994      537186.00000      537186.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R499995      621451.00000      621451.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R499999      537186.00000      537186.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R560199     1736440.00000     1736440.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R560200       42302.00000       42302.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R560700         716.00000         716.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R561107        4550.00000        4550.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R561108       37752.00000       37752.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
ISTPI                    1489C20151O31/03/2015R561901       44178.00000       44178.0000015040217.zip15040256.zip31/03/201531/03/2015701/01/201501/01/2015*
